0,UDUpperLimit,TRUE
1,UDLowerLimit,TRUE
2,UDOrgPosi,TRUE
3,RotOrgPosi,TRUE
4,RotCWLimit,FALSE
5,RotCCWLimit,FALSE
6,RotResetFlg,TRUE
7,TiltRotYOrg,TRUE
8,FTXCWLimit,TRUE
9,FTXCCWLimit,TRUE
10,FTXOrgPosi,TRUE
11,FTYCWLimit,TRUE
12,FTYCCWLimit,TRUE
13,FTYOrgPosi,TRUE
14,,FALSE
15,,FALSE
16,Udup,FALSE
17,RotRot,TRUE
18,OnlineSensor,FALSE
19,,FALSE
20,,FALSE
21,,FALSE
22,,FALSE
23,,FALSE
24,PhantomCW,FALSE
25,PhantomCCW,FALSE
26,,FALSE
27,,FALSE
28,,FALSE
39,,FALSE
30,,FALSE
31,,FALSE
